10/1/2013 12:00:00 AM,200.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
10/16/2013 12:00:00 AM,303.5300,,"Skies The Limit Printing","","","","","2361 Seafury Lane","","Port St. Lucie","FL","34952","MON","Printing",
10/17/2013 12:00:00 AM,24.0000,,"Massimo's","","","","","8794 Boynton Beach Boulevard","","Boynton Beach","FL","33472","MON","Campaign Meeting",
10/22/2013 12:00:00 AM,60.7600,,"Chevron","","","","","1350 Greenview Shores Blvd.","","Wellington","FL","33414","MON","Gas",
10/28/2013 12:00:00 AM,54.6900,,"Costco ","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
10/1/2013 12:00:00 AM,48.0700,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
10/15/2013 12:00:00 AM,23.8200,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
10/9/2013 12:00:00 AM,5.0000,,"CItyplace Parking","","","","","700 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Parking",
10/7/2013 12:00:00 AM,29.0000,,"Longhorn Steakhouse","","","","","6841 Okeechobee Blvd.","","West Palm Beach","FL","33411","MON","Campaign Meeting",
10/8/2013 12:00:00 AM,10.8600,,"Gabriel's Restaurant","","","","","12793 W. Forest Hill Boulevard","","Wellngton","FL","33414","MON","Campaign Meeting",
10/24/2013 12:00:00 AM,28.0000,,"Aglioio","","","","","12793 W. Forest Hill Boulevard","Suite 1","Wellington","FL","33414","MON","Campaign Meeting",
10/29/2013 12:00:00 AM,10.0000,,"PBC Supervisor of Elections","","","","","240 S.Military Trail","","West Palm Beach","FL","33415","MON","Data",
10/14/2013 12:00:00 AM,19.0000,,"Agliolio","","","","","12793 W. Forest Hill Boulevard","Suite 1","Wellington","FL","33414","MON","Campaign Meeting",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/1/2013 12:00:00 AM,625.0000,,"PBCHRC","","","","","P.O.Box 267","","West Palm Beach","FL","33402","MON","Event ad and tickets",
11/1/2013 12:00:00 AM,200.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
11/3/2013 12:00:00 AM,52.4000,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
11/4/2013 12:00:00 AM,21.0000,,"Romeo's Italian Restaurant","","","","","13889 Wellington Trace","","Wellington","FL","33414","MON","Campaign Lunch",
11/26/2013 12:00:00 AM,40.0000,,"Don Ramon Restaurant","","","","","300 Clematis Street","","West Palm Beach","FL","33401","MON","Campaign meeting",
11/12/2013 12:00:00 AM,55.9300,,"Shell","","","","","13870 Wellington Trace","","West Palm Beach","FL","33414","MON","Gas",
11/23/2013 12:00:00 AM,40.3900,,"Costco Gas","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
11/19/2013 12:00:00 AM,48.8100,,"South Shore Shell","","","","","12000 South Shore Boulevard","","Wellington","FL","33414","MON","Gas",
11/25/2013 12:00:00 AM,396.0000,,"World Leaders Group ","","","","","4521 PGA Boulevard","","Palm Beach Gardens","FL","33418","MON","Conference",
11/21/2013 12:00:00 AM,150.0000,,"Central Palm Beach Chamber of Commerce","","","","","13901 Southern Boulevard","","Loxahatchee","FL","33470","MON","Parade Entry",
11/16/2013 12:00:00 AM,3322.0000,,"ADG","","","","","1350 Connecticut Avenue","","Washington","DC","20036","MON","Poll",
11/1/2013 12:00:00 AM,4.0000,,"Cityplace Parking","","","","","700 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Parking",
11/12/2013 12:00:00 AM,43.7100,,"Manhattan Trophy","","","","","1268 N. Military Trail","","West Palm Beach","FL","33409","MON","Name tags",
11/20/2013 12:00:00 AM,450.0000,,"Boys & Girls Club","","","","","800 Northpooint Parkway","","West Palm Beach","FL","33407","MON","Event Tickets",
11/25/2013 12:00:00 AM,250.0000,,"Wellington Chamber of Commerce","","","","","12230 Forest Hill Blvd.","","Wellington","FL","33414","MON","Event tickets",
11/1/2013 12:00:00 AM,254.4000,,"Sign-a-Rama","","","","","1367 N. Military Trail","","West Palm Beach","FL","33409","MON","Printing",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
12/17/2013 12:00:00 AM,53.1000,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
12/5/2013 12:00:00 AM,203.5200,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Parade items",
12/26/2013 12:00:00 AM,49.7000,,"Loxahatchee Shell","","","","","14745 Southern Boulevard","","Loxahatchee","FL","33470","MON","Gas",
12/9/2013 12:00:00 AM,19.0500,,"Walgreens","","","","","10420 Forest Hill Boulevard","","Welliington","FL","33414","MON","Parade Decorations",
12/2/2013 12:00:00 AM,25.2200,,"Shell","","","","","13870 Wellngton Trace","","Wellington","FL","33414","MON","Gas",
12/15/2013 12:00:00 AM,476.0000,,"Davidoff Studios","","","","","136 Greenbrier Drive","","Palm Springs","FL","33461","MON","Photo",
12/20/2013 12:00:00 AM,2399.3300,,"Preferred Printing","","","","","791 Northlake Boulevard","","North Palm Beach","FL","33408","MON","Printing",
12/15/2013 12:00:00 AM,488.2500,,"Creative Marketing","","","","","3460 Fairlane Farms Road","","Wellington","FL","33414","MON","Shirts",
12/15/2013 12:00:00 AM,1500.0000,,"Patriot Games, Inc.","","","","","120 S. Dixie Highway","Suite 202","West Palm Beach","FL","33401","MON","Consulting",
12/15/2013 12:00:00 AM,3591.2100,,"Topline Direct","","","","","1770 W. 10th Street","","Riviera Beach","FL","33408","MON","Postage",
12/15/2013 12:00:00 AM,20.0000,,"","Carol","","Porter","","1181 Banyan Creek Circle","","Boynton Beach","FL","33436","MON","Photo",
12/10/2013 12:00:00 AM,325.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
12/5/2013 12:00:00 AM,2500.0000,,"Patriot Games","","","","","120 S. Dixie HIghway","Suite 202","West Palm Beach","FL","33401","MON","Consulting",
12/13/2013 12:00:00 AM,10.0000,,"PBC Democratic Party","","","","","8401 Lake Worth Road","","Lake Worth","FL","33407","MON","Event",
12/30/2013 12:00:00 AM,5.6800,,"Paypal","","","","","211 N. First Street","","San Jose","CA","95131","MON","Fees",
12/8/2013 12:00:00 AM,1000.0000,,"Wellington Cares","","","","","13650 Columbine Avenue","","Wellington","FL","33414","MON","Donation",
12/13/2013 12:00:00 AM,7.0000,,"Veranda Restaurant","","","","","150 Australian Avenue","","West Palm Beach","FL","33406","MON","Meeting",
12/5/2013 12:00:00 AM,50.0000,,"The Grille","","","","","12300 Southshore Boulevard","","Wellingotn","FL","33414","MON","Campaign Meeting",
12/5/2013 12:00:00 AM,55.3300,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
10/19/2013 12:00:00 AM,139.9900,"ADD","Facebook","","","","","1601 Willow Road","","Menlo Park","CA","94025","MON","Advertising",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
11/30/2013 12:00:00 AM,5.0000,"ADD","Facebook","","","","","1601 Willlow Road","","Menlo Park","CA","94025","MON","Advertising",
11/30/2013 12:00:00 AM,235.2400,"ADD","Facebook","","","","","1601 Willow Road","","Menlo Park","CA","94025","MON","Advertising",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
1/22/2014 12:00:00 AM,3361.2500,,"Patriot Games, Inc.","","","","","120 S. Dixie HIghway","Suite 202","West Palm Beach","FL","33401","MON","Postage/.mailing",
1/22/2014 12:00:00 AM,1000.0000,,"Patriot Games, Inc.","","","","","120 S. Dixie Highway","Suite 202","West Palm Beach","FL","33401","MON","Consutling",
1/5/2014 12:00:00 AM,400.0000,,"Precision Communications","","","","","P.O. Box 2735","","Silver Spring","MD","20907","MON","Voter Information",
1/20/2014 12:00:00 AM,1400.2300,,"Preferred Printing","","","","","791 Northlake Boulevard","","North Palm Beach","FL","33406","MON","Printing",
1/20/2014 12:00:00 AM,75.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33477","MON","Graphic Artist",
1/20/2014 12:00:00 AM,36.0000,,"Short Stacks","","","","","1924 W. Forest Hill Boulevard","","Wellington","FL","33414","MON","Campaign Meeting",
1/16/2014 12:00:00 AM,44.0000,,"Chili's","","","","","4252 Okeechobeee Boulevard","","West Palm Beach","FL","33409","MON","Campaign Meeting",
1/9/2014 12:00:00 AM,28.0000,,"Gabriel's","","","","","12793 Forest Hill Boulevard","","Wellngton","FL","33414","MON","Campaign  Meeting",
1/14/2014 12:00:00 AM,44.0100,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
1/21/2014 12:00:00 AM,65.4600,,"SHell","","","","","13870 Wellington Trace","","Welllington","FL","33414","MON","Gas",
1/11/2014 12:00:00 AM,30.2400,,"Costco","","","","","11001 Southern Bouleavrd","","Royal Palm Beach","FL","33411","MON","Gas",
1/31/2014 12:00:00 AM,64.2200,,"Costco","","","","","13870 Wellngton Trace","","Wellington","FL","33411","MON","Gas",
1/6/2014 12:00:00 AM,29.0000,,"Short Stacks","","","","","11924 W. Forest HIll Boulevard","","Wellington","FL","33414","MON","Campaign Meeting",
1/28/2014 12:00:00 AM,43.0000,,"Park Avenue","","","","","525 U.S. 1","","North Palm Beach","FL","33408","MON","Campaign Meeting",
1/20/2014 12:00:00 AM,375.0000,,"A Second Chance","","","","","P.O. Box 211924","","Royal Palm Beach","FL","33421","MON","Event tickets",
1/27/2014 12:00:00 AM,500.0000,,"FTI Great Charity Challnege","","","","","xxx","","Wellington","FL","33414","MON","Event TIckets",
1/17/2014 12:00:00 AM,14.8000,,"Paypal","","","","","211 N. First Street","","San Jose","CA","95131","MON","Fees",
1/31/2014 12:00:00 AM,193.4000,,"Facebook","","","","","1601 Willow Road","","Menlo Park","CA","94025","MON","Advertising",
1/12/2014 12:00:00 AM,80.0000,,"Dem. Club of Boynton Beach","","","","","P.O. Box 488896","","Delray Beach","FL","33448","MON","Event Ticket",
1/4/2014 12:00:00 AM,36.6200,,"Costco","","","","","11801 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
2/25/2014 12:00:00 AM,100.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33401","MON","Graphic Artist",
2/27/2014 12:00:00 AM,125.0000,,"BSE","","","","","178 Seashore Drive","","Jupiter","FL","33401","MON","Graphic Artist",
2/14/2014 12:00:00 AM,105.5100,,"Preferred Prinnting","","","","","791 Northlake Blvd.","","North Palm Beach","FL","33408","MON","Printing",
2/27/2014 12:00:00 AM,500.0000,,"Homeless Coalition of PBC","","","","","810 Datura Street","","West Palm Beach","FL","33401","MON","Event tickets",
2/28/2014 12:00:00 AM,49.3700,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
2/12/2014 12:00:00 AM,51.7700,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
2/22/2014 12:00:00 AM,15.0800,,"Sunoco","","","","","130 N.Jog Road","","West Palm Beach","FL","33413","MON","Gas",
2/12/2014 12:00:00 AM,75.0000,,"Brio Tuscan Grille","","","","","550 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Campaign lunch",
2/24/2014 12:00:00 AM,17.0000,,"Sushi Moto","","","","","13020 Southshore Blvd. S.","","Welliington","FL","33414","MON","Campaign lunch",
2/5/2014 12:00:00 AM,1000.0000,,"PBC Democratic Party","","","","","8401 Lake Worth Road","","Lake Worth","FL","33467","MON","Sponsorship",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
3/5/2014 12:00:00 AM,8.0000,,"Makeb's Deli","","","","","401 S. Olive Avenue","","West Palm Beach","FL","33401","MON","Lunch meeting",
3/13/2014 12:00:00 AM,36.0000,,"Callaro's Prime Steak & Seafood","","","","","264 S. Ocean Boulevard","","Manalapan","FL","33462","MON","Lunch meeting",
3/7/2014 12:00:00 AM,55.3100,,"Chevron","","","","","1350 Greenview Shores Blvd.","","Wellington","FL","33414","MON","Gas",
3/26/2014 12:00:00 AM,62.1900,,"South Shore Blvd. Shell","","","","","12000 Southshore Boulevard","","Wellington","FL","33414","MON","Gas",
3/6/2014 12:00:00 AM,60.0000,,"Brio Tuscan Grille","","","","","550 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Lunch meeting",
3/22/2014 12:00:00 AM,60.9700,,"Costco","","","","","11801 Southern Boulevard","","Royal Palm Beach","FD","33411","MON","Gas",
3/15/2014 12:00:00 AM,56.0200,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
3/30/2014 12:00:00 AM,51.0000,,"Gabriel's Restaurant","","","","","12793 W. Forest Hill Boulevard","","Wellington","FL","33414","MON","Breakfast meeting",
3/14/2014 12:00:00 AM,20.0000,,"Backstreet's Bar & Grill","","","","","12771 W. Forest HIll Blvd.","","Wellington","FL","33414","MON","Lunch meeting",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
4/9/2014 12:00:00 AM,28.0000,,"Paris Cafe","","","","","212 S. Dixie Highway","","West Palm Beach","FL","33401","MON","Campaign lunch",
4/3/2014 12:00:00 AM,29.0000,,"Boonie's","","","","","14555 Southern Boulevard","","Loxahatchee","FL","33470","MON","Campaign meeting",
4/8/2014 12:00:00 AM,52.0000,,"Boonie's","","","","","14555 Southern Boulevard","","Loxahatchee","FL","33470","MON","Campaign meeting",
4/11/2014 12:00:00 AM,50.0000,,"City Cellar","","","","","1 Rosemary Avenue","","West Palm Beach","FL","33401","MON","Campaign meeting",
4/14/2014 12:00:00 AM,35.0000,,"Duffy's Sports Grill","","","","","11935 Southern Boulevard","","Royal Palm Beach","Fl","33411","MON","Campaign meeting",
4/26/2014 12:00:00 AM,55.3600,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
4/19/2014 12:00:00 AM,58.5800,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","CCP","Gas",
4/8/2014 12:00:00 AM,57.4800,,"Loxahatchee Shell","","","","","14745 Southern Boulevard","","Loxahatchee","FL","33470","MON","Gas",
4/3/2014 12:00:00 AM,27.9100,,"Loxahatchee Shell","","","","","14745 Southern Boulevard","","Loxahatchee","FL","33470","MON","Gas",
4/14/2014 12:00:00 AM,62.6800,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
4/5/2014 12:00:00 AM,3000.0000,,"Patriot Games","","","","","120 S. Dixie Highway","Suite 202","West Palm Beach","Fl","33401","MON","Consulting Services",
4/5/2014 12:00:00 AM,1593.7500,,"Preferred Printing","","","","","791 Northlake Blvd.","","North Palm Beach","Fl","33408","MON","Printing",
4/14/2014 12:00:00 AM,525.0000,,"Wellington Chamber of Commerce","","","","","12230 Forest Hill Blvd.","","Wellington","Fl","33414","MON","Event sponsorship",
4/4/2014 12:00:00 AM,1250.0000,,"KO-MAR ","","","","","1100 Banyan Boulevard","","West Palm Beach","FL","33401","MON","Event Shoot",
4/3/2014 12:00:00 AM,424.0000,,"Davidoff Studios","","","","","136 Greenbriar Drive","","Palm Springs","FL","33461","MON","Event Photos",
4/21/2014 12:00:00 AM,100.0000,,"Florida Democratic Party","","","","","214 S. Bronough Street","","Tallahassee","FL","32301","MON","Event Tickets",
4/28/2014 12:00:00 AM,41.7000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verificatoin",
4/6/2014 12:00:00 AM,14.8000,,"Paypal","","","","","211 N. First Street","","San Jose","CA","95131","MON","Paypal fees",
4/5/2014 12:00:00 AM,7.4000,,"Paypal","","","","","211 N. First Street","","San Jose","CA","95131","MON","Paypal Fees",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
5/3/2014 12:00:00 AM,61.7900,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
5/6/2014 12:00:00 AM,39.9000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verification",
5/12/2014 12:00:00 AM,10.1000,,"PBC Supervisor of Elections","","","","","240 S. MIlitary Trail","","West Palm Beach","FL","33415","MON","Petition verification",
5/12/2014 12:00:00 AM,18.7000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verification",
5/14/2014 12:00:00 AM,7505.4900,,"Priht Pelican","","","","","1770 W. 10th Street","","Riviera Beach","FL","33404","MON","Mailing Services",
5/20/2014 12:00:00 AM,43.9500,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
5/13/2014 12:00:00 AM,58.7300,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
5/15/2014 12:00:00 AM,49.0000,,"The Grille","","","","","12300 Southshore Boulevard","","Wellington","FL","33414","MON","Campaign meeting",
5/16/2014 12:00:00 AM,31.0000,,"Gabriel's Restaurant","","","","","12793 W. Forest Hill Boulevard","","Wellington","FL","33414","MON","Campaign meeting",
5/21/2014 12:00:00 AM,37.0000,,"Romeo's","","","","","13889 Wellington Trace","","Wellington","FL","33414","MON","Campaign meeting",
5/12/2014 12:00:00 AM,68.5000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verification",
5/14/2014 12:00:00 AM,9.7400,,"Office Depot","","","","","101 S. State Road 7","","West Palm Beach","FL","33414","MON","Printing",
5/1/2014 12:00:00 AM,150.0000,,"Brandi Angram","","","","","816 Jefferson Avenue","","Pahokee","FL","33476","MON","Campaign work",
5/16/2014 12:00:00 AM,300.0000,,"Veronica Bedard","","","","","1424 N.W. Avenue F","","Belle Glade","FL","33430","MON","Campaign work",
5/11/2014 12:00:00 AM,150.0000,,"Brandi Angram","","","","","816 Jefferson Avenue","","Pahokee","FL","33476","MON","Campaign work",
5/1/2014 12:00:00 AM,175.0000,,"Annette Sheehan","","","","","15710 Athens Terrace","","Wellington","FL","33414","MON","Campaign work",
5/1/2014 12:00:00 AM,16.9000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verfication",
5/4/2014 12:00:00 AM,7.8300,,"Office Depot","","","","","101 S. State Road 7","","West Palm Beach","FL","33414","MON","Office Supplies",
5/11/2014 12:00:00 AM,7.9200,,"Kobosko's Creamery","","","","","9102  Forest Hill Boulevard","","Wellington","FL","33414","MON","Campaign lunch",
5/6/2014 12:00:00 AM,34.3900,,"Floridian Community Bank","","","","","1314 Greenview Shores Boulevar","","Wellington","FL","33414","MON","Check order",
5/7/2014 12:00:00 AM,50.0000,,"Executive Women","","","","","2701 N. Australian Avenue","","West Palm Beach","FL","33407","MON","Meeting",
5/1/2014 12:00:00 AM,127.9100,,"Facebook","","","","","156 University Avenue","","Palo Alto","CA","94301","MON","Ads",
5/14/2014 12:00:00 AM,8.7000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verification",
5/13/2014 12:00:00 AM,1500.0000,,"Barbara Tosto","","","","","13539 Exotica Lane","","Wellington","FL","33414","MON","Campaign work",
5/13/2014 12:00:00 AM,27.0000,,"Thomas Walker","","","","","14921 Tangerine Boulevard","","Loxahatchee","FL","33470","MON","Campaign work",
5/15/2014 12:00:00 AM,2.8000,,"PBC Supervisor of Elections","","","","","240 S. Military Trail","","West Palm Beach","FL","33415","MON","Petition verification",
"ExpenditureDate","ExpenditureAmount","AmendmentType","EntityName","FirstName","MiddleName","LastName","NameSuffix","Address1","Address2","City","State","Zip","ExpenditureType","PurposeOfExpense",
6/10/2014 12:00:00 AM,1462.8000,,"ASAP Graphix","","","","","15895 93rd St. N.","","West Palm Beach","FL","33412","MON","Signs",
6/14/2014 12:00:00 AM,45.0300,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
6/17/2014 12:00:00 AM,60.0000,,"Brewzzi","","","","","700 S. Rosemary Avenue","","West Palm Beach","FL","33401","MON","Campaign Meeting",
6/17/2014 12:00:00 AM,54.5100,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
6/19/2014 12:00:00 AM,6.0000,,"Waterfront Clematis Garage","","","","","1 N. Clematis Street","","West Palm Beach","FL","33401","CCP","Parking",
6/5/2014 12:00:00 AM,51.0700,,"Costco","","","","","11001 Southern Boulevard","","Royal Palm Beach","FL","33411","MON","Gas",
6/1/2014 12:00:00 AM,19.6100,,"Shell","","","","","13870 Wellington Trace","","Wellington","FL","33414","MON","Gas",
6/6/2014 12:00:00 AM,30.0000,,"Marathon Gas","","","","","642 E. Sugarland Highway","","Clewiston","FL","345xx","MON","Gas",
6/5/2014 12:00:00 AM,20.1400,,"Pistache French Bistro","","","","","101 Nl. Clamatis Street","","West Palm Beach","FL","33401","MON","Campaign meeting",
6/6/2014 12:00:00 AM,157.1000,,"Annette Sheehan","","","","","15710 Athens Terrace","","Wellington","FL","33414","MON","Campaign work",
